timestamp,throttle_cmd,steering_cmd,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw
2026-01-09_183951,2.0,-0.0,1900,1500
2026-01-09 18:39:51,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183951,2.0,-0.0,1900,1500
2026-01-09_183951,2.0,-0.0,1900,1500
2026-01-09_183951,2.0,-0.0,1900,1500
2026-01-09 18:39:51,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183951,2.0,-0.0,1900,1500
2026-01-09_183951,2.0,-0.0,1900,1500
2026-01-09_183951,2.0,-0.0,1900,1500
2026-01-09 18:39:51,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183951,2.0,-0.0,1900,1500
2026-01-09_183951,2.0,-0.0,1900,1500
2026-01-09_183951,2.0,-0.0,1900,1500
2026-01-09 18:39:51,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183951,2.0,-0.0,1900,1500
2026-01-09_183951,2.0,-0.0,1900,1500
2026-01-09_183951,2.0,-0.0,1900,1500
2026-01-09 18:39:52,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183952,2.0,-0.0,1900,1500
2026-01-09_183952,2.0,-0.0,1900,1500
2026-01-09_183952,2.0,-0.0,1900,1500
2026-01-09 18:39:52,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183952,2.0,-0.0,1900,1500
2026-01-09_183952,2.0,-0.0,1900,1500
2026-01-09_183952,2.0,-0.0,1900,1500
2026-01-09 18:39:52,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183952,2.0,-0.0,1900,1500
2026-01-09_183952,2.0,-0.0,1900,1500
2026-01-09_183952,2.0,-0.0,1900,1500
2026-01-09 18:39:52,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183952,2.0,-0.0,1900,1500
2026-01-09_183952,2.0,-0.0,1900,1500
2026-01-09_183952,2.0,-0.0,1900,1500
2026-01-09 18:39:53,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183953,2.0,-0.0,1900,1500
2026-01-09_183953,2.0,-0.0,1900,1500
2026-01-09_183953,2.0,-0.0,1900,1500
2026-01-09 18:39:53,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183953,2.0,-0.0,1900,1500
2026-01-09_183953,2.0,-0.0,1900,1500
2026-01-09_183953,2.0,-0.0,1900,1500
2026-01-09 18:39:53,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183953,2.0,-0.0,1900,1500
2026-01-09_183953,2.0,-0.0,1900,1500
2026-01-09_183953,2.0,-0.0,1900,1500
2026-01-09 18:39:53,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183953,2.0,-0.0,1900,1500
2026-01-09_183953,2.0,-0.0,1900,1500
2026-01-09_183953,2.0,-0.0,1900,1500
2026-01-09 18:39:53,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183953,2.0,-0.0,1900,1500
2026-01-09_183953,2.0,-0.0,1900,1500
2026-01-09_183954,2.0,-0.0,1900,1500
2026-01-09 18:39:54,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183954,2.0,-0.0,1900,1500
2026-01-09_183954,2.0,-0.0,1900,1500
2026-01-09_183954,2.0,-0.0,1900,1500
2026-01-09 18:39:54,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183954,2.0,-0.0,1900,1500
2026-01-09_183954,2.0,-0.0,1900,1500
2026-01-09_183954,2.0,-0.0,1900,1500
2026-01-09 18:39:54,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183954,2.0,-0.0,1900,1500
2026-01-09_183954,2.0,-0.0,1900,1500
2026-01-09_183954,2.0,-0.0,1900,1500
2026-01-09 18:39:54,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183954,2.0,-0.0,1900,1500
2026-01-09_183954,2.0,-0.0,1900,1500
2026-01-09_183955,2.0,-0.0,1900,1500
2026-01-09 18:39:55,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183955,2.0,-0.0,1900,1500
2026-01-09_183955,2.0,-0.0,1900,1500
2026-01-09_183955,2.0,-0.0,1900,1500
2026-01-09 18:39:55,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183955,2.0,-0.0,1900,1500
2026-01-09_183955,2.0,-0.0,1900,1500
2026-01-09_183955,2.0,-0.0,1900,1500
2026-01-09 18:39:55,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183955,2.0,-0.0,1900,1500
2026-01-09_183955,2.0,-0.0,1900,1500
2026-01-09_183955,2.0,-0.0,1900,1500
2026-01-09 18:39:55,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183955,2.0,-0.0,1900,1500
2026-01-09_183955,2.0,-0.0,1900,1500
2026-01-09_183956,2.0,-0.0,1900,1500
2026-01-09 18:39:56,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183956,2.0,-0.0,1900,1500
2026-01-09_183956,2.0,-0.0,1900,1500
2026-01-09_183956,2.0,-0.0,1900,1500
2026-01-09 18:39:56,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183956,2.0,-0.0,1900,1500
2026-01-09_183956,2.0,-0.0,1900,1500
2026-01-09_183956,2.0,-0.0,1900,1500
2026-01-09 18:39:56,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183956,2.0,-0.0,1900,1500
2026-01-09_183956,2.0,-0.0,1900,1500
2026-01-09_183956,2.0,-0.0,1900,1500
2026-01-09 18:39:56,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183956,2.0,-0.0,1900,1500
2026-01-09_183956,2.0,-0.0,1900,1500
2026-01-09_183956,2.0,-0.0,1900,1500
2026-01-09 18:39:57,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183957,2.0,-0.0,1900,1500
2026-01-09_183957,2.0,-0.0,1900,1500
2026-01-09_183957,2.0,-0.0,1900,1500
2026-01-09 18:39:57,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183957,2.0,-0.0,1900,1500
2026-01-09_183957,2.0,-0.0,1900,1500
2026-01-09_183957,2.0,-0.0,1900,1500
2026-01-09 18:39:57,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183957,2.0,-0.0,1900,1500
2026-01-09_183957,2.0,-0.0,1900,1500
2026-01-09_183957,2.0,-0.0,1900,1500
2026-01-09 18:39:57,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183957,2.0,-0.0,1900,1500
2026-01-09_183957,2.0,-0.0,1900,1500
2026-01-09_183957,2.0,-0.0,1900,1500
2026-01-09 18:39:57,2.0,-0.0,1188,1812,1812,1812,0,0,0,0
2026-01-09_183957,2.0,-0.0,1900,1500
2026-01-09_183957,2.0,-0.0,1900,1500
2026-01-09_183958,2.0,-0.0,1900,1500
